hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,carrier_avg_delay,route_avg_delay
-0.12738218728812417,0.004647085629367288,-0.00018857380145417151,0.11330923611726106,0.061596344129679514,0.007377827764662238,0.00903320759119587,-0.01930703035877518,0.020318211495973012
0.08469656424327497,-0.013336004448077515,-0.0004084026419513354,-0.15224624682464907,-0.012554806533176168,0.008999496329188048,0.0034091563959348066,0.00010335026736080655,0.00073138170974274
-0.03454765223944165,-0.0053514975861469255,-0.0003763715300999376,-0.03766028170431008,-0.028061901533084445,-0.020113888926790773,0.00016697939864597044,-0.025909673566691684,0.0186993264018881
0.009460510895109756,0.0037636123895383954,-0.000632947598502815,0.06479086451303046,0.0023325766845063013,0.015131639879029586,-0.012926889140153797,-0.023210635221712555,-0.05614204223998298
-0.1079924895007167,-0.0026697704770828807,-0.0015675853319376644,0.09682545748131728,0.06160056466034957,-0.009095258699052283,0.005647188683211603,-0.0056529002206139115,0.06596688811599132
-0.11284988306167527,0.004072587723420772,-0.001055514287265743,0.10811325149694513,-0.006474730816298042,0.006097245663145895,-0.012337887027540654,0.031336033380599024,0.01712745885423954
0.10378894800442603,0.00646044157322134,0.0029173306678977303,-0.07713021453980123,-6.8280644831683265e-06,-0.004153166305383763,0.006689099951793652,-0.0031213654371317454,-0.03375201498791842
-0.035892728260654004,0.004659108378516861,0.0013873003690864302,-0.002968171376904249,-0.01927678692833891,-0.022145851531020683,0.005192743913362316,-0.029101633207670827,0.00108409852177862
-0.09104510942664368,0.004658098026215321,0.0017018143543499461,-0.03366949719539426,-0.00162465998383002,-0.000818445786969908,0.0006814603337344366,-0.01610642462897984,0.02099265598360168
-0.03856229665420928,-0.004926212495583173,-0.00013415920375111343,-0.06715716565138712,-0.01172523674838168,-0.02351875038225503,-0.011536826123291778,0.01222650681416986,0.0036175431143147586
