hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,actual,pred,prob
14,5,1,18.2,22.865,66.0,2357.670912951168,1,0,0.37322322
15,5,1,18.2,22.815,25.0,2357.774097664544,1,0,0.4337693
15,5,1,18.2,23.625,55.0,2283.9740976645435,1,0,0.35630324
15,5,1,18.2,22.855,-6.0,2283.9740976645435,1,0,0.36380303
15,5,1,18.2,22.52,24.0,2283.9740976645435,1,0,0.37356704
15,5,1,18.2,22.99,6.0,2357.774097664544,1,0,0.41682076
16,5,1,18.2,24.0,-2.0,1698.2658174097664,1,0,0.24246474
16,5,1,18.2,24.28,91.0,1698.2658174097664,1,0,0.20933446
16,5,1,18.2,23.6,1.0,2357.6658174097665,1,0,0.4346793
16,5,1,18.2,23.645,-6.0,163.46581740976643,1,0,0.25214696
16,5,1,18.2,23.725,1.0,2357.6658174097665,1,0,0.4346793
16,5,1,18.2,23.91,17.0,2357.6658174097665,1,0,0.43331215
17,5,1,18.2,23.98,-6.0,2357.7044585987264,1,0,0.3821262
17,5,1,18.2,24.37,48.0,2357.7044585987264,1,0,0.4592411
17,5,1,18.2,24.315,78.0,1698.304458598726,1,0,0.20952274
17,5,1,18.2,24.535,-3.0,2283.9044585987263,1,0,0.42634153
17,5,1,18.2,24.59,91.0,2283.9044585987263,1,0,0.42847311
17,5,1,18.2,24.475,-1.0,2283.9044585987263,1,0,0.4037451
17,5,1,18.2,24.465,-10.0,2283.9044585987263,1,0,0.3654251
17,5,1,18.2,24.745,25.0,2357.7044585987264,1,0,0.4397054
17,5,1,18.2,24.18,34.0,2357.7044585987264,1,0,0.45332545
17,5,1,18.2,24.73,66.0,2357.7044585987264,1,0,0.4097909
17,5,1,18.2,25.88,-3.0,2283.9044585987263,1,0,0.4275739
18,5,1,18.2,25.21,-6.0,1698.2471337579618,1,0,0.3201699
18,5,1,18.2,25.355,-3.0,1698.2471337579618,1,0,0.3836682
18,5,1,18.2,23.415,37.0,2283.8471337579617,1,0,0.4444648
18,5,1,18.2,23.845,7.0,2357.647133757962,1,0,0.42194417
18,5,1,18.2,23.625,-4.0,2357.647133757962,1,0,0.45616797
18,5,1,18.2,23.155,-7.0,2283.8471337579617,1,0,0.3758909
18,5,1,18.2,23.575,14.0,2357.647133757962,1,0,0.4391935
19,5,1,18.2,23.975,-5.0,1698.3070063694267,1,0,0.28297934
19,5,1,18.2,25.17,-7.0,2283.9070063694267,1,0,0.42445144
19,5,1,18.2,25.195,-2.0,1698.3070063694267,1,0,0.30951577
19,5,1,18.2,25.415,1.0,2357.707006369427,1,0,0.47295713
19,5,1,18.2,26.12,18.0,1698.3070063694267,1,0,0.28788438
20,5,1,18.2,26.2,2.0,2283.8420382165605,1,0,0.45975187
20,5,1,18.2,27.13,111.0,2283.8420382165605,1,0,0.47732756
20,5,1,18.2,27.29,3.0,2283.8420382165605,1,0,0.4558721
20,5,1,18.2,27.955,4.0,1698.2420382165606,1,0,0.41548488
21,5,1,18.2,27.715,5.0,1698.2250530785564,1,0,0.3947598
7,6,1,18.55,27.385,-2.0,2283.888322717622,1,0,0.13702579
7,6,1,18.55,26.34,-8.0,2283.888322717622,1,0,0.13225389
7,6,1,18.55,25.455,-8.0,1698.288322717622,1,0,0.09288088
8,6,1,18.55,25.59,2.0,2357.8,1,0,0.26506388
8,6,1,18.55,25.525,32.0,2357.8,1,0,0.34968275
8,6,1,18.55,25.35,-5.0,2357.8,1,0,0.23856398
8,6,1,18.55,24.54,-2.0,2284.0,1,0,0.21673477
8,6,1,18.55,24.74,-6.0,1698.4,1,0,0.13789563
9,6,1,18.55,24.91,-1.0,2357.7898089171977,1,0,0.2732721
9,6,1,18.55,24.995,-8.0,2357.7898089171977,1,0,0.25775793
9,6,1,18.55,25.12,-4.0,2283.989808917197,1,0,0.27288738
9,6,1,18.55,25.35,23.0,2357.7898089171977,1,0,0.32862818
9,6,1,18.55,25.34,12.0,2283.989808917197,1,0,0.27696875
9,6,1,18.55,23.59,0.0,2357.7898089171977,1,0,0.2828051
9,6,1,18.55,23.98,2.0,2283.989808917197,1,0,0.25108612
10,6,1,18.55,21.8,15.0,2357.5617834394907,1,0,0.31801304
10,6,1,18.55,21.47,27.0,2357.5617834394907,1,0,0.31801304
11,6,1,18.55,21.28,23.0,2283.7991507431,1,0,0.2528577
11,6,1,18.55,21.495,90.0,2357.5991507431,1,0,0.33481517
11,6,1,18.55,21.41,80.0,2357.5991507431,1,0,0.3168533
11,6,1,18.55,21.76,9.0,2357.5991507431,1,0,0.2995949
12,6,1,18.55,16.8,-2.0,2283.8585987261145,1,0,0.21118422
12,6,1,18.55,15.755,-3.0,2357.658598726114,1,0,0.17143048
13,6,1,18.55,13.785,-3.0,2283.8382165605094,1,0,0.16494761
14,6,1,18.55,11.96,-6.0,2283.870912951168,1,0,0.1739389
14,6,1,18.55,10.84,0.0,2283.870912951168,1,0,0.2308802
14,6,1,18.55,9.05,20.0,2357.670912951168,1,0,0.18626815
15,6,1,18.55,7.525,-10.0,1698.3740976645436,1,0,0.18839733
15,6,1,18.55,7.93,-4.0,2283.9740976645435,1,0,0.2636584
15,6,1,18.55,8.24,-5.0,1698.3740976645436,1,0,0.18228473
15,6,1,18.55,8.445,-9.0,2283.9740976645435,1,0,0.20467936
15,6,1,18.55,8.15,1.0,2283.9740976645435,1,0,0.21194792
16,6,1,18.55,8.445,9.0,2357.6658174097665,1,0,0.23020367
16,6,1,18.55,8.96,-5.0,1698.2658174097664,1,0,0.1960601
16,6,1,18.55,9.375,112.0,1698.2658174097664,1,0,0.16333179
16,6,1,18.55,8.765,-3.0,2357.6658174097665,1,0,0.22368428
16,6,1,18.55,10.32,54.0,2357.6658174097665,1,0,0.20764256
16,6,1,18.55,10.0,12.0,2357.6658174097665,1,0,0.23620239
17,6,1,18.55,10.41,-5.0,2357.7044585987264,1,0,0.18275425
17,6,1,18.55,10.55,79.0,2283.9044585987263,1,0,0.19940539
17,6,1,18.55,11.215,41.0,2357.7044585987264,1,0,0.29347298
17,6,1,18.55,10.435,0.0,1698.304458598726,1,0,0.17255105
17,6,1,18.55,10.655,-6.0,2357.7044585987264,1,0,0.18892352
18,6,1,18.55,10.255,10.0,1698.2471337579618,1,0,0.22781393
18,6,1,18.55,10.81,-3.0,1698.2471337579618,1,0,0.30647516
18,6,1,18.55,11.23,2.0,2357.647133757962,1,0,0.2256615
18,6,1,18.55,12.26,13.0,2357.647133757962,1,0,0.2908088
18,6,1,18.55,13.12,-12.0,2357.647133757962,1,0,0.2318153
19,6,1,18.55,13.665,186.0,2357.707006369427,1,0,0.38352922
19,6,1,18.55,13.89,118.0,2357.707006369427,1,0,0.45611763
19,6,1,18.55,14.735,-7.0,1698.3070063694267,1,0,0.20514803
19,6,1,18.55,15.17,-8.0,2283.9070063694267,1,0,0.24331552
19,6,1,18.55,15.135,97.0,1698.3070063694267,1,0,0.21757431
19,6,1,18.55,15.495,-2.0,2357.707006369427,1,0,0.2504332
19,6,1,18.55,15.92,119.0,2357.707006369427,1,0,0.44617152
19,6,1,18.55,16.66,92.0,2357.707006369427,1,0,0.4920442
19,6,1,18.55,17.325,10.0,2357.707006369427,1,0,0.44688132
19,6,1,18.55,18.005,49.0,2357.707006369427,1,0,0.48998123
19,6,1,18.55,18.2,70.0,2357.707006369427,1,0,0.4621897
20,6,1,18.55,17.525,-4.0,2283.8420382165605,1,0,0.36835217
20,6,1,18.55,17.635,71.0,2283.8420382165605,1,0,0.43211967
20,6,1,18.55,18.33,136.0,1698.2420382165606,1,0,0.45297894
20,6,1,18.55,18.255,-10.0,1698.2420382165606,1,0,0.40717185
20,6,1,18.55,18.68,19.0,1698.2420382165606,1,0,0.37664887
20,6,1,18.55,19.835,-6.0,1698.2420382165606,1,0,0.34262773
21,6,1,18.55,20.56,-10.0,2283.8250530785563,1,0,0.45606828
21,6,1,18.55,22.245,-13.0,2283.8250530785563,1,0,0.46991095
5,0,0,13.3,26.26,-8.0,2283.623779193206,1,0,0.17561421
6,0,0,13.3,26.245,-10.0,2283.7783439490445,1,0,0.08998573
7,0,0,13.3,25.91,4.0,1698.288322717622,1,0,0.061629478
7,0,0,13.3,26.185,10.0,2357.688322717622,1,0,0.11434952
8,0,0,13.3,26.655,-3.0,2357.8,1,0,0.18213871
8,0,0,13.3,26.825,151.0,2284.0,1,0,0.18527764
8,0,0,13.3,26.97,41.0,2357.8,1,0,0.27814922
8,0,0,13.3,25.325,0.0,2357.8,1,0,0.17591932
8,0,0,13.3,25.53,-1.0,2357.8,1,0,0.17216316
9,0,0,13.3,26.67,15.0,2357.7898089171977,1,0,0.23489837
9,0,0,13.3,24.155,11.0,2283.989808917197,1,0,0.22587644
9,0,0,13.3,24.52,25.0,2357.7898089171977,1,0,0.24170044
9,0,0,13.3,24.865,-5.0,2357.7898089171977,1,0,0.17919426
10,0,0,13.3,24.55,-6.0,2357.5617834394907,1,0,0.27792025
10,0,0,13.3,23.765,7.0,2283.7617834394905,1,0,0.1751367
10,0,0,13.3,24.03,-8.0,2357.5617834394907,1,0,0.2709899
12,0,0,13.3,19.755,-1.0,2357.658598726114,1,0,0.24362686
12,0,0,13.3,18.2,-2.0,2283.8585987261145,1,0,0.19382793
12,0,0,13.3,16.67,15.0,1698.2585987261143,1,0,0.08949005
13,0,0,13.3,15.095,6.0,2283.8382165605094,1,0,0.14676647
13,0,0,13.3,15.3,-2.0,2283.8382165605094,1,0,0.13983484
13,0,0,13.3,12.71,-6.0,2357.6382165605096,1,0,0.13891663
14,0,0,13.3,11.83,-2.0,2283.870912951168,1,0,0.15042002
15,0,0,13.3,8.6,-7.0,1698.3740976645436,1,0,0.115713775
15,0,0,13.3,9.3,-6.0,2357.774097664544,1,0,0.1673135
15,0,0,13.3,9.595,-8.0,1698.3740976645436,1,0,0.10769874
15,0,0,13.3,10.05,5.0,1698.3740976645436,1,0,0.10428464
16,0,0,13.3,9.14,6.0,2357.6658174097665,1,0,0.21637188
16,0,0,13.3,9.165,-9.0,2357.6658174097665,1,0,0.1935006
16,0,0,13.3,9.325,5.0,2283.8658174097664,1,0,0.21196768
17,0,0,13.3,9.885,0.0,2357.7044585987264,1,0,0.16769415
17,0,0,13.3,10.085,-1.0,2283.9044585987263,1,0,0.184365
17,0,0,13.3,10.31,25.0,1698.304458598726,1,0,0.12077662
17,0,0,13.3,10.31,1.0,2283.9044585987263,1,0,0.18312494
17,0,0,13.3,10.015,-4.0,1698.304458598726,1,0,0.1146263
18,0,0,13.3,9.615,-8.0,2357.647133757962,1,0,0.18386878
18,0,0,13.3,10.16,51.0,1698.2471337579618,1,0,0.14574741
18,0,0,13.3,11.305,-3.0,2357.647133757962,1,0,0.21549734
19,0,0,13.3,10.95,12.0,1698.3070063694267,1,0,0.12697436
19,0,0,13.3,10.58,2.0,2357.707006369427,1,0,0.17630754
19,0,0,13.3,11.11,38.0,2357.707006369427,1,0,0.28782937
20,0,0,13.3,11.29,-1.0,2283.8420382165605,1,0,0.18636177
20,0,0,13.3,11.59,-8.0,2283.8420382165605,1,0,0.16608013
20,0,0,13.3,11.775,-8.0,1698.2420382165606,1,0,0.18147147
20,0,0,13.3,11.86,7.0,1698.2420382165606,1,0,0.23177713
21,0,0,13.3,11.245,-10.0,2357.6250530785564,1,0,0.1970351
21,0,0,13.3,11.685,-2.0,2283.8250530785563,1,0,0.21489473
21,0,0,13.3,11.81,79.0,2283.8250530785563,1,0,0.36202198
21,0,0,13.3,11.85,15.0,2283.8250530785563,1,0,0.37332225
21,0,0,13.3,11.875,0.0,2283.8250530785563,1,0,0.27069536
21,0,0,13.3,12.125,-3.0,2357.6250530785564,1,0,0.2545093
21,0,0,13.3,12.32,65.0,2283.8250530785563,1,0,0.36221462
21,0,0,13.3,12.27,43.0,1698.2250530785564,1,0,0.222776
22,0,0,13.3,12.795,15.0,2283.7384288747344,1,0,0.3280275
22,0,0,13.3,12.65,2.0,2357.5384288747346,1,0,0.27762553
22,0,0,13.3,12.685,-2.0,2283.7384288747344,1,0,0.25474575
9,1,0,5.75,8.44,-5.0,2283.989808917197,1,0,0.08505046
9,1,0,5.75,7.88,-4.0,2357.7898089171977,1,0,0.10599317
10,1,0,5.75,6.975,-5.0,2357.5617834394907,1,0,0.22485384
10,1,0,5.75,6.405,-6.0,2357.5617834394907,1,0,0.23712862
10,1,0,5.75,6.435,67.0,2357.5617834394907,1,0,0.41133347
11,1,0,5.75,5.77,-7.0,2357.5991507431,1,0,0.16080636
12,1,0,5.75,5.56,-11.0,2357.658598726114,1,0,0.14020406
13,1,0,5.75,2.645,13.0,2283.8382165605094,1,0,0.060264997
13,1,0,5.75,2.385,-7.0,2357.6382165605096,1,0,0.18414232
14,1,0,5.75,1.315,-4.0,2357.670912951168,1,0,0.10531527
15,1,0,5.75,0.395,1.0,2283.9740976645435,1,0,0.07864514
15,1,0,5.75,0.66,-1.0,2357.774097664544,1,0,0.15298401
15,1,0,5.75,0.99,-12.0,2357.774097664544,1,0,0.28482604
16,1,0,5.75,2.525,0.0,2357.6658174097665,1,0,0.16982722
16,1,0,5.75,3.165,216.0,2357.6658174097665,1,0,0.35965636
16,1,0,5.75,3.75,-13.0,163.46581740976643,1,0,0.27080402
16,1,0,5.75,3.92,130.0,2283.8658174097664,1,0,0.26804838
17,1,0,5.75,4.385,1.0,2357.7044585987264,1,0,0.1244772
19,1,0,5.75,4.64,-5.0,2357.707006369427,1,0,0.2149844
19,1,0,5.75,4.325,-1.0,2357.707006369427,1,0,0.14098187
19,1,0,5.75,4.06,-5.0,2357.707006369427,1,0,0.19362292
21,1,0,5.75,4.26,-7.0,1698.2250530785564,1,0,0.13282074
21,1,0,5.75,4.705,-4.0,2283.8250530785563,1,0,0.09397233
5,2,0,11.5,6.225,5.0,2283.623779193206,1,0,0.14135785
6,2,0,11.5,6.5,-2.0,2283.7783439490445,1,0,0.06293196
6,2,0,11.5,6.74,1.0,2283.7783439490445,1,0,0.079563245
9,2,0,11.5,3.705,-7.0,2357.7898089171977,1,0,0.12101795
9,2,0,11.5,2.505,-5.0,2357.7898089171977,1,0,0.16952749
10,2,0,11.5,2.465,-7.0,2357.5617834394907,1,0,0.17072092
12,2,0,11.5,1.94,-8.0,2283.8585987261145,1,0,0.16847396
12,2,0,11.5,1.85,-6.0,2357.658598726114,1,0,0.19550048
13,2,0,11.5,1.805,-6.0,1698.2382165605095,1,0,0.05507334
13,2,0,11.5,1.375,-5.0,2283.8382165605094,1,0,0.11789123
14,2,0,11.5,-0.525,5.0,1698.2709129511677,1,0,0.10616488
14,2,0,11.5,-0.28,0.0,2357.670912951168,1,0,0.24109735
15,2,0,11.5,0.02,-4.0,2283.9740976645435,1,0,0.18887618
15,2,0,11.5,0.215,62.0,2357.774097664544,1,0,0.22384277
15,2,0,11.5,-0.02,-13.0,2357.774097664544,1,0,0.28318337
15,2,0,11.5,0.34,-3.0,2283.9740976645435,1,0,0.12566781
15,2,0,11.5,1.075,-2.0,2357.774097664544,1,0,0.18415141
15,2,0,11.5,1.33,-8.0,1698.3740976645436,1,0,0.121547535
16,2,0,11.5,1.49,-1.0,1698.2658174097664,1,0,0.1134609
16,2,0,11.5,1.645,-4.0,2283.8658174097664,1,0,0.13804972
16,2,0,11.5,1.805,23.0,2357.6658174097665,1,0,0.29928592
16,2,0,11.5,1.915,-4.0,2357.6658174097665,1,0,0.24233852
16,2,0,11.5,1.92,19.0,2357.6658174097665,1,0,0.28288415
16,2,0,11.5,1.94,0.0,1698.2658174097664,1,0,0.15339333
17,2,0,11.5,2.025,-7.0,2357.7044585987264,1,0,0.2812942
17,2,0,11.5,2.09,-5.0,1698.304458598726,1,0,0.15369964
17,2,0,11.5,2.11,8.0,1698.304458598726,1,0,0.1360668
17,2,0,11.5,2.15,-7.0,2283.9044585987263,1,0,0.18776217
17,2,0,11.5,2.355,-4.0,2357.7044585987264,1,0,0.2705553
17,2,0,11.5,2.83,37.0,2357.7044585987264,1,0,0.3562552
17,2,0,11.5,2.905,6.0,2357.7044585987264,1,0,0.2192813
18,2,0,11.5,3.075,11.0,2357.647133757962,1,0,0.27176613
18,2,0,11.5,2.9,-2.0,2357.647133757962,1,0,0.19987397
18,2,0,11.5,2.93,-9.0,2357.647133757962,1,0,0.18079005
19,2,0,11.5,3.11,-8.0,2357.707006369427,1,0,0.2963272
19,2,0,11.5,3.03,-8.0,2357.707006369427,1,0,0.27824724
19,2,0,11.5,3.56,-4.0,2357.707006369427,1,0,0.29401112
19,2,0,11.5,3.58,-2.0,2357.707006369427,1,0,0.25169542
19,2,0,11.5,3.855,-7.0,2357.707006369427,1,0,0.28529155
20,2,0,11.5,4.1,-5.0,2283.8420382165605,1,0,0.1418298
20,2,0,11.5,4.53,13.0,2283.8420382165605,1,0,0.24853396
20,2,0,11.5,4.535,76.0,2283.8420382165605,1,0,0.2623222
20,2,0,11.5,4.53,-4.0,2283.8420382165605,1,0,0.23297203
20,2,0,11.5,4.615,-5.0,1698.2420382165606,1,0,0.19468486
21,2,0,11.5,4.525,-5.0,2357.6250530785564,1,0,0.2723751
21,2,0,11.5,4.92,0.0,2283.8250530785563,1,0,0.2041663
21,2,0,11.5,4.615,0.0,2357.6250530785564,1,0,0.24450931
21,2,0,11.5,5.15,6.0,2357.6250530785564,1,0,0.24922742
22,2,0,11.5,5.545,-4.0,2357.5384288747346,1,0,0.22403151
22,2,0,11.5,5.975,-1.0,2283.7384288747344,1,0,0.16963695
7,3,0,56.2,7.725,-7.0,2357.688322717622,1,0,0.05961193
8,3,0,56.2,6.535,-2.0,2284.0,1,0,0.06498356
9,3,0,56.2,4.465,-6.0,2357.7898089171977,1,0,0.121584915
10,3,0,56.2,3.375,-9.0,2283.7617834394905,1,0,0.07548721
12,3,0,56.2,3.25,-7.0,2357.658598726114,1,0,0.23149903
12,3,0,56.2,3.43,1.0,2357.658598726114,1,0,0.16196801
12,3,0,56.2,2.46,-7.0,2357.658598726114,1,0,0.26591605
13,3,0,56.2,2.025,-11.0,2357.6382165605096,1,0,0.21226892
13,3,0,56.2,2.125,0.0,2357.6382165605096,1,0,0.20020227
14,3,0,56.2,1.82,1.0,2283.870912951168,1,0,0.11520919
14,3,0,56.2,0.79,-7.0,2357.670912951168,1,0,0.15366928
15,3,0,56.2,0.415,-10.0,2357.774097664544,1,0,0.33204398
15,3,0,56.2,0.47,119.0,2283.9740976645435,1,0,0.30035737
15,3,0,56.2,0.885,1.0,2357.774097664544,1,0,0.33952463
15,3,0,56.2,1.325,-1.0,1698.3740976645436,1,0,0.18462172
15,3,0,56.2,2.15,-2.0,2357.774097664544,1,0,0.42259625
15,3,0,56.2,2.87,-9.0,1698.3740976645436,1,0,0.34642923
16,3,0,56.2,4.5,23.0,1698.2658174097664,1,0,0.26582614
16,3,0,56.2,4.695,250.0,2357.6658174097665,1,0,0.3151711
16,3,0,56.2,2.51,8.0,2357.6658174097665,1,0,0.38126165
16,3,0,56.2,2.77,-14.0,2357.6658174097665,1,0,0.4030481
16,3,0,56.2,3.055,-6.0,2357.6658174097665,1,0,0.44052014
16,3,0,56.2,3.51,48.0,2357.6658174097665,1,0,0.455723
16,3,0,56.2,3.795,0.0,2283.8658174097664,1,0,0.25828925
17,3,0,56.2,4.595,156.0,2283.9044585987263,1,0,0.38590774
17,3,0,56.2,5.175,-6.0,1698.304458598726,1,0,0.4762814
17,3,0,56.2,5.425,6.0,2283.9044585987263,1,0,0.33770707
17,3,0,56.2,5.69,-8.0,2283.9044585987263,1,0,0.4558285
17,3,0,56.2,5.81,33.0,2283.9044585987263,1,0,0.33500937
17,3,0,56.2,6.055,-10.0,2357.7044585987264,1,0,0.4345628
18,3,0,56.2,7.295,4.0,163.44713375796178,1,0,0.45465624
19,3,0,56.2,9.185,214.0,1698.3070063694267,1,0,0.44695538
7,4,0,11.9,37.515,19.0,2283.888322717622,1,0,0.12562738
7,4,0,11.9,38.21,21.0,1698.288322717622,1,0,0.09265883
8,4,0,11.9,37.29,0.0,2284.0,1,0,0.16083367
8,4,0,11.9,37.49,7.0,2357.8,1,0,0.17688337
8,4,0,11.9,36.625,0.0,2357.8,1,0,0.15037574
8,4,0,11.9,36.65,-5.0,2284.0,1,0,0.14752403
8,4,0,11.9,36.27,0.0,1698.4,1,0,0.09566013
8,4,0,11.9,37.59,21.0,2357.8,1,0,0.22482511
8,4,0,11.9,36.515,-1.0,2357.8,1,0,0.14706765
9,4,0,11.9,36.695,-3.0,2357.7898089171977,1,0,0.16726026
10,4,0,11.9,35.515,3.0,1698.1617834394904,1,0,0.07710458
10,4,0,11.9,35.04,3.0,2357.5617834394907,1,0,0.16491419
11,4,0,11.9,35.71,-1.0,1698.1991507430998,1,0,0.068883516
11,4,0,11.9,35.99,10.0,2357.5991507431,1,0,0.16242644
12,4,0,11.9,28.615,-5.0,2357.658598726114,1,0,0.19987342
12,4,0,11.9,24.98,0.0,2357.658598726114,1,0,0.21384248
12,4,0,11.9,22.56,-8.0,2357.658598726114,1,0,0.20584156
13,4,0,11.9,22.935,-14.0,2283.8382165605094,1,0,0.21757695
13,4,0,11.9,14.35,-3.0,2283.8382165605094,1,0,0.11548433
13,4,0,11.9,14.105,-10.0,2357.6382165605096,1,0,0.112967566
14,4,0,11.9,10.985,-4.0,2357.670912951168,1,0,0.11101782
15,4,0,11.9,9.89,-1.0,2357.774097664544,1,0,0.11193309
15,4,0,11.9,9.795,-14.0,1698.3740976645436,1,0,0.14426722
15,4,0,11.9,10.845,2.0,2357.774097664544,1,0,0.17123279
16,4,0,11.9,11.645,15.0,2357.6658174097665,1,0,0.18495846
16,4,0,11.9,11.6,-6.0,2357.6658174097665,1,0,0.13052377
17,4,0,11.9,12.055,-8.0,2283.9044585987263,1,0,0.18705608
17,4,0,11.9,12.2,-2.0,2357.7044585987264,1,0,0.16979769
17,4,0,11.9,9.335,-4.0,2357.7044585987264,1,0,0.17132902
17,4,0,11.9,10.665,39.0,1698.304458598726,1,0,0.1977401
18,4,0,11.9,10.14,1.0,1698.2471337579618,1,0,0.13509336
18,4,0,11.9,9.795,25.0,2357.647133757962,1,0,0.1992556
19,4,0,11.9,12.025,26.0,2357.707006369427,1,0,0.2642427
19,4,0,11.9,12.185,-8.0,2283.9070063694267,1,0,0.17620745
19,4,0,11.9,13.405,0.0,2357.707006369427,1,0,0.18265194
20,4,0,11.9,12.845,-8.0,2283.8420382165605,1,0,0.17016573
20,4,0,11.9,13.2,56.0,2283.8420382165605,1,0,0.2655519
20,4,0,11.9,13.105,-7.0,2283.8420382165605,1,0,0.17016573
21,4,0,11.9,16.445,-6.0,2357.6250530785564,1,0,0.3203998
21,4,0,11.9,17.065,-9.0,2283.8250530785563,1,0,0.25810534
22,4,0,11.9,15.635,0.0,2357.5384288747346,1,0,0.18730986
9,5,1,9.2,9.73,-6.0,2283.989808917197,1,0,0.09789858
10,5,1,9.2,7.94,-6.0,2357.5617834394907,1,0,0.205925
11,5,1,9.2,6.845,-1.0,2357.5991507431,1,0,0.11841275
12,5,1,9.2,4.415,-8.0,2357.658598726114,1,0,0.16433872
13,5,1,9.2,2.83,-8.0,2283.8382165605094,1,0,0.14847164
13,5,1,9.2,2.975,-3.0,2357.6382165605096,1,0,0.14820932
13,5,1,9.2,2.71,-6.0,2283.8382165605094,1,0,0.14180648
13,5,1,9.2,2.97,-1.0,2283.8382165605094,1,0,0.117597066
13,5,1,9.2,3.12,52.0,2357.6382165605096,1,0,0.22853257
14,5,1,9.2,3.135,-1.0,2283.870912951168,1,0,0.11409966
14,5,1,9.2,-0.485,-5.0,2357.670912951168,1,0,0.23506367
14,5,1,9.2,-0.94,-11.0,2357.670912951168,1,0,0.113626644
15,5,1,9.2,-1.3,-4.0,2357.774097664544,1,0,0.2005555
15,5,1,9.2,-0.7,-9.0,2357.774097664544,1,0,0.26116005
