hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score
0.05777816630232466,-0.01700392070948149,1.8214596497756474e-17,-0.06451877431416264,-0.03539384642778895,-0.009210536027327174,-0.0613864298397675
-0.06288866353842108,0.001391041507401191,7.280373324987811e-06,0.014098296916733179,0.0687215377849061,-0.00587320962913024,0.04263518962442568
0.03420759525786467,0.0022418480088623573,-1.9577855865165854e-05,-0.04852684803415708,-0.018673818694117158,0.010923015726419794,0.02654148590083547
-0.028652863151238585,-0.015246144823729992,-2.1485613814245866e-05,-0.040003000255363685,0.00887768475494037,0.001751802389975637,-0.0622217838265933
-0.09362430261203546,0.01693414132374647,1.3010426069826053e-18,0.020291377931251204,0.05016093990136868,-0.022877266819782863,-0.10002901971980463
0.08191605184382449,0.014424209376797111,-5.4533792659612265e-05,-0.04616598301132519,-0.035823386887243625,-0.009169713650674862,0.0011660064297417862
0.12851995392485202,0.015841456227625395,9.545060495505e-06,0.10047393414812786,-0.013125799153620991,-0.03610682337327552,0.02929055202069381
-0.08539386982633718,-0.011404927546080842,2.42861286636753e-17,0.0015974041846347864,0.08668496684547675,-0.008769656163058246,-0.10659309471107553
-0.12492469734139754,-0.00228461049512652,3.505541632340542e-07,0.052990775220096126,-0.10080174328588568,-0.01297550707589835,0.03456479386861126
-0.049580021443000714,0.005685943102464056,7.169403322040621e-05,-0.03377977464534342,-0.05447620676628623,0.000419078682704516,-0.020489114049045985
-0.09470780426178445,-0.010029336636653171,6.935547416393045e-06,0.003332831332770466,0.02040614522683123,-0.029994570508133634,0.006954924238845709
-0.09553604756225828,-0.016319370783787836,-0.00011272595574457435,-0.04903237062064,0.033297788501949976,-0.018685533446026966,-0.0038736635993700456
-0.02817792562841602,-0.013497104264058505,1.734723475976807e-18,0.01353434630238919,0.10201232103572688,-0.01515945124839588,-0.07948923818623488
-0.10282147010896965,0.013536437548852217,-8.201940357686769e-05,-0.02177780815182875,0.004847752631176263,-0.011726917670574044,0.013223985084953408
-0.013786875147527692,0.013019926639739443,-5.9317524544902876e-05,-0.021258551835548128,-0.05867192883890431,-0.010707880771718917,-0.05886230237758718
0.040821386971821375,-0.0056918790605850495,-1.0547628005347018e-05,-0.04427084325610969,-0.043556432050730384,0.012388618101676305,-0.07401076434544904
0.06125674149161196,0.007670136257540416,1.40185728668904e-05,-0.04135604162327946,-0.030622631692948425,0.0013029599380679421,0.031578525984815004
